2.000000E+01	1.242000E+01	6.066484077
4.000000E+01	1.229000E+01	0.196819222
4.280000E+01	1.358000E+01	14.60201885
4.580000E+01	1.325000E+01	0.485922476
4.900000E+01	1.321000E+01	11.59705115
5.240000E+01	1.277000E+01	1.640906793
5.610000E+01	1.234000E+01	1.385809904
6.000000E+01	1.248000E+01	3.222774625
6.420000E+01	1.224000E+01	5.073081094
6.870000E+01	1.224000E+01	7.659055055
7.350000E+01	1.227000E+01	2.076134006
7.870000E+01	1.174000E+01	15.95245664
8.420000E+01	1.280000E+01	4.692528968
9.010000E+01	1.172000E+01	14.37430829
9.640000E+01	1.212000E+01	1.286376161
1.030000E+02	1.245000E+01	4.492315655
1.100000E+02	1.235000E+01	6.050834827
1.180000E+02	1.225000E+01	32.98743801
1.260000E+02	1.199000E+01	38.18095217
1.350000E+02	1.203000E+01	22.10721059
1.450000E+02	1.199000E+01	20.96862131
1.550000E+02	1.228000E+01	30.48215673
1.660000E+02	1.128000E+01	23.70846068
1.770000E+02	1.162000E+01	23.87992881
1.900000E+02	1.174000E+01	38.73618276
2.030000E+02	1.176000E+01	30.94345278
2.170000E+02	1.182000E+01	42.61681042
2.320000E+02	1.188000E+01	40.55247866
2.480000E+02	1.189000E+01	59.02815041
2.660000E+02	1.194000E+01	22.5704364
2.840000E+02	1.189000E+01	50.02159714
3.040000E+02	1.209000E+01	53.709163
3.260000E+02	1.159000E+01	1.701802644
3.480000E+02	1.174000E+01	9.814184694
3.730000E+02	1.186000E+01	22.36045019
3.990000E+02	1.188000E+01	34.15996971
4.270000E+02	1.191000E+01	45.30282528
4.570000E+02	1.170000E+01	58.06673996
4.890000E+02	1.191000E+01	66.74546322
5.230000E+02	1.180000E+01	80.61017278
5.590000E+02	1.181000E+01	94.4916401
5.990000E+02	1.174000E+01	103.8203727
6.400000E+02	1.179000E+01	35.49664287
6.850000E+02	1.179000E+01	71.13489469
7.330000E+02	1.177000E+01	22.45171029
7.840000E+02	1.180000E+01	107.411728
8.390000E+02	1.171000E+01	132.2625174
8.980000E+02	1.170000E+01	130.4005814
9.610000E+02	1.175000E+01	127.1479671
1.030000E+03	1.166000E+01	176.7049657
1.100000E+03	1.163000E+01	168.3812762
1.180000E+03	1.167000E+01	186.0725357
1.260000E+03	1.163000E+01	214.1404741
1.350000E+03	1.163000E+01	234.1506651
1.440000E+03	1.160000E+01	249.1164428
1.540000E+03	1.161000E+01	286.3311301
1.650000E+03	1.162000E+01	289.7761671
1.770000E+03	1.157000E+01	296.1898123
1.890000E+03	1.157000E+01	375.3659993
2.020000E+03	1.155000E+01	391.1504275
2.160000E+03	1.152000E+01	414.6828859
2.320000E+03	1.152000E+01	449.4127505
2.480000E+03	1.148000E+01	490.1371938
2.650000E+03	1.146000E+01	500.0253679
2.840000E+03	1.146000E+01	570.0811099
3.030000E+03	1.146000E+01	606.4825667
3.250000E+03	1.142000E+01	657.5342438
3.470000E+03	1.141000E+01	719.2624578
3.720000E+03	1.139000E+01	807.8994047
3.980000E+03	1.139000E+01	825.798003
4.260000E+03	1.137000E+01	901.7344299
4.550000E+03	1.135000E+01	987.2707484
4.870000E+03	1.134000E+01	1108.286484
5.210000E+03	1.132000E+01	1198.328345
5.580000E+03	1.130000E+01	1353.741002
5.970000E+03	1.129000E+01	1436.956167
6.390000E+03	1.126000E+01	1598.776909
6.830000E+03	1.124000E+01	1736.565218
7.310000E+03	1.122000E+01	1892.242566
7.820000E+03	1.121000E+01	2092.649014
8.370000E+03	1.119000E+01	2278.019631
8.960000E+03	1.117000E+01	2479.31684
9.580000E+03	1.114000E+01	2755.916469
1.030000E+04	1.112000E+01	3049.434383
1.100000E+04	1.109000E+01	3339.467384
1.170000E+04	1.107000E+01	3642.800996
1.260000E+04	1.104000E+01	4044.65422
1.340000E+04	1.102000E+01	4456.248013
1.440000E+04	1.100000E+01	4922.802652
1.540000E+04	1.097000E+01	5410.943148
1.650000E+04	1.094000E+01	5980.326623
1.760000E+04	1.091000E+01	6515.275141
1.880000E+04	1.088000E+01	7196.274452
2.020000E+04	1.085000E+01	7919.248184
2.160000E+04	1.082000E+01	8737.099111
2.310000E+04	1.078000E+01	9633.317698
2.470000E+04	1.075000E+01	10590.81514
2.640000E+04	1.071000E+01	11617.21972
2.830000E+04	1.067000E+01	12784.59182
3.030000E+04	1.063000E+01	14071.99866
3.240000E+04	1.059000E+01	15437.12108
3.460000E+04	1.055000E+01	16934.56093
3.710000E+04	1.050000E+01	18656.95633
3.970000E+04	1.046000E+01	20470.29353
4.240000E+04	1.041000E+01	22442.74333
4.540000E+04	1.036000E+01	24621.4112
4.860000E+04	1.031000E+01	27006.99639
5.200000E+04	1.026000E+01	29610.64714
5.560000E+04	1.020000E+01	32326.92055
5.950000E+04	1.015000E+01	35452.48391
6.370000E+04	1.009000E+01	38663.45984
6.810000E+04	1.003000E+01	42284.71357
7.290000E+04	9.970000E+00	46194.6899
7.800000E+04	9.910000E+00	50366.86154
8.350000E+04	9.840000E+00	54976.6952
8.930000E+04	9.770000E+00	59774.38538
9.550000E+04	9.710000E+00	65109.73399
1.020000E+05	9.640000E+00	70663.84976
1.090000E+05	9.570000E+00	76635.52551
1.170000E+05	9.490000E+00	83461.78242
1.250000E+05	9.420000E+00	90396.56416
1.340000E+05	9.340000E+00	98023.82947
1.430000E+05	9.270000E+00	105946.4322
1.530000E+05	9.190000E+00	114628.7813
1.640000E+05	9.110000E+00	124118.3409
1.760000E+05	9.030000E+00	134257.4855
1.880000E+05	8.950000E+00	144667.0723
2.010000E+05	8.860000E+00	155789.0239
2.150000E+05	8.780000E+00	167308.1841
2.300000E+05	8.700000E+00	180153.9963
2.460000E+05	8.610000E+00	193237.1287
2.640000E+05	8.530000E+00	208154.3552
2.820000E+05	8.440000E+00	222621.1925
3.020000E+05	8.350000E+00	238391.6419
3.230000E+05	8.270000E+00	255065.6941
3.450000E+05	8.180000E+00	272015.9248
3.700000E+05	8.090000E+00	290914.3335
3.950000E+05	8.010000E+00	309874.6761
4.230000E+05	7.930000E+00	330540.6824
4.530000E+05	7.840000E+00	351920.9355
4.840000E+05	7.760000E+00	373482.7935
